1,13,6.667069e-07,208.0
1,14,5.910954e-07,230.0
1,15,6.005313e-07,227.0002
2,1,0.04614134,0.0
2,2,178.9537,0.0
2,3,106.7046,-5.499552e-07
2,4,97.50504,-2.372453e-06
2,5,116.7905,-5.499552e-07
2,6,8.148536e-05,1.999999
2,7,1.643362e-05,9.899999
2,8,299.9999,0.0
2,9,2.034962e-06,75.99998
2,10,1.246791e-06,120.0
2,11,9.873976e-07,148.0
2,12,9.99325e-07,151.0
2,13,7.875766e-07,185.0
2,14,6.705196e-07,207.0
2,15,6.821848e-07,204.0002
3,1,3.280497e-05,5.000018
3,2,3.219173e-05,5.000018
3,3,108.1774,1.75432e-05
3,4,103.5259,1.57207e-05
3,5,124.2969,1.75432e-05
3,6,8.090691e-05,2.000018
3,7,1.606686e-05,9.900018
3,8,3.2311e-05,5.000018
3,9,663.9999,0.0
3,10,2.800693e-06,50.00002
3,11,1.618863e-06,78.00002
3,12,1.662063e-06,81.00002
3,13,9.97776e-07,115.0
3,14,7.083196e-07,137.0
3,15,7.352453e-07,134.0002
4,1,1.13767e-05,15.0
4,2,1.12527e-05,15.0
4,3,1.121998e-05,15.0
4,4,1.122442e-05,15.0
4,5,1.122084e-05,15.0
4,6,9.772172e-06,17.0
4,7,6.357605e-06,24.9
4,8,1.122185e-05,15.0
4,9,1.043096e-05,15.99998
4,10,1.792112e-05,10.0
4,11,6.996593e-06,23.0
4,12,7.584702e-06,26.0
4,13,2.527736e-06,60.0
4,14,1.535642e-06,82.0
4,15,1.61379e-06,79.00015
5,1,3.3109e-05,5.000001
5,2,3.25522e-05,5.000001
5,3,293.118,0.0
5,4,186.4833,-1.822498e-06
5,5,280.398,0.0
5,6,8.12913e-05,2.0
5,7,1.62981e-05,9.9
5,8,3.242425e-05,5.000001
5,9,2.695159e-05,5.999982
5,10,176.6216,0.0
5,11,414.9999,0.0
5,12,2.55049e-05,11.0
5,13,3.487785e-06,50.0
5,14,2.324764e-06,67.0
5,15,2.4394e-06,64.00015
6,1,1.605443e-05,10.0
6,2,1.583885e-05,10.0
6,3,3.220703e-05,5.0
6,4,3.218354e-05,4.999998
6,5,3.217625e-05,5.0
6,6,2.283492e-05,7.0
6,7,1.043962e-05,14.9
6,8,1.578921e-05,10.0
6,9,2.669628e-05,5.999982
6,10,174.3784,0.0
6,11,1.212542e-05,13.0
6,12,86.00005,0.0
6,13,332.9999,0.0
6,14,621.0,0.0
6,15,165.0,0.0001537403
7,1,0.0,45.99985
7,2,0.0,45.99985
7,3,0.0,40.99985
7,4,0.0,40.99984
7,5,0.0,40.99985
7,6,0.0,42.99985
7,7,0.0,50.89985
7,8,0.0,45.99985
7,9,0.0,46.99983
7,10,0.0,40.99985
7,11,0.0,53.99985
7,12,0.0,36.99985
7,13,0.0,37.99985
7,14,0.0,40.99985
7,15,0.0,0.0
1,1,6.223962e-06,28.0
1,2,6.196125e-06,28.0
1,3,7.596826e-06,22.99995
1,4,141.6297,0.0
1,5,192.8707,0.0
1,6,199.9997,0.0
1,7,265.4999,0.0
1,8,7.592648e-06,23.0
1,9,1.628694e-06,99.0
1,10,1.073029e-06,142.9999
1,11,8.681221e-07,170.9999
1,12,8.499945e-07,173.9999
1,13,6.819523e-07,207.9999
1,14,5.996719e-07,229.9999
1,15,6.099393e-07,227.0
2,1,0.05013414,0.0
2,2,178.9497,0.0
2,3,197.3055,-5.492469e-05
2,4,122.6773,0.0
2,5,161.0174,0.0
2,6,8.915302e-05,2.0
2,7,1.785377e-05,9.9
2,8,299.9999,0.0
2,9,2.17539e-06,76.0
2,10,1.312858e-06,119.9999
2,11,1.030723e-06,147.9999
2,12,1.006589e-06,150.9999
2,13,7.888848e-07,184.9999
2,14,6.860955e-07,206.9999
2,15,6.987884e-07,204.0
3,1,3.626563e-05,5.0
3,2,3.537127e-05,5.0
3,3,129.8623,-5.492469e-05
3,4,92.6535,0.0
3,5,113.484,0.0
3,6,8.95779e-05,2.0
3,7,1.784638e-05,9.9
3,8,3.55026e-05,5.0
3,9,663.9999,0.0
3,10,3.400682e-06,49.99995
3,11,2.115594e-06,77.99995
3,12,2.030265e-06,80.99995
3,13,1.377468e-06,114.9999
3,14,1.127639e-06,136.9999
3,15,1.156814e-06,134.0
4,1,1.213926e-05,15.00005
4,2,1.193666e-05,15.00005
4,3,1.196851e-05,15.0
4,4,1.196981e-05,15.00005
4,5,1.196559e-05,15.00005
4,6,1.037111e-05,17.00005
4,7,6.737347e-06,24.90005
4,8,1.195856e-05,15.00005
4,9,1.112929e-05,16.00005
4,10,1.901541e-05,10.0
4,11,7.394146e-06,23.0
4,12,6.423377e-06,26.0
4,13,2.316153e-06,60.0
4,14,1.494296e-06,82.0
4,15,1.579225e-06,79.00006
5,1,3.620834e-05,5.000055
5,2,3.498047e-05,5.000055
5,3,180.8321,0.0
5,4,111.0754,5.492469e-05
5,5,148.0919,5.492469e-05
5,6,8.777542e-05,2.000055
5,7,1.777852e-05,9.900055
5,8,3.518106e-05,5.000055
5,9,2.94012e-05,6.000055
5,10,203.8222,0.0
5,11,414.9999,0.0
5,12,1.606671e-05,11.0
5,13,3.397785e-06,50.0
5,14,2.490771e-06,67.0
5,15,2.615536e-06,64.00006
6,1,1.786423e-05,10.00005
6,2,1.753569e-05,10.00005
6,3,3.522324e-05,5.0
6,4,3.527549e-05,5.000055
6,5,3.523113e-05,5.000055
6,6,2.507783e-05,7.000055
6,7,1.176753e-05,14.90005
6,8,1.758629e-05,10.00005
6,9,2.934066e-05,6.000055
6,10,147.1778,0.0
6,11,1.356204e-05,13.0
6,12,86.00006,0.0
6,13,332.9999,0.0
6,14,621.0,0.0
6,15,165.0,6.061838e-05
7,1,0.0,45.99999
7,2,0.0,45.99999
7,3,0.0,40.99994
7,4,0.0,40.99999
7,5,0.0,40.99999
7,6,0.0,42.99999
7,7,0.0,50.89999
7,8,0.0,45.99999
7,9,0.0,46.99999
7,10,0.0,40.99994
7,11,0.0,53.99994
7,12,0.0,36.99994
7,13,0.0,37.99994
7,14,0.0,40.99994
7,15,0.0,0.0
1,1,1.234106e-05,28.0
1,2,1.226767e-05,28.0
1,3,1.497418e-05,23.0
1,4,142.8002,0.0
1,5,191.7006,0.0
1,6,199.9993,0.0
1,7,265.4998,0.0
1,8,1.496543e-05,23.0
1,9,3.32962e-06,99.00002
1,10,2.252276e-06,143.0
1,11,1.8501e-06,171.0
1,12,1.873442e-06,174.0
1,13,1.4849e-06,208.0
1,14,1.323554e-06,230.0
1,15,1.343676e-06,226.9996
2,1,0.06868964,0.0
2,2,178.9309,0.0
2,3,52.22723,-2.766876e-06
2,4,51.64632,-2.766876e-06
2,5,57.12722,-2.766876e-06
2,6,0.0001750038,1.999997
2,7,3.455888e-05,9.899997
2,8,299.9997,0.0
2,9,3.806044e-06,76.00002
2,10,2.1325e-06,120.0
2,11,1.577693e-06,148.0
2,12,1.60972e-06,151.0
2,13,1.154917e-06,185.0
2,14,9.013727e-07,207.0
2,15,9.266962e-07,203.9996
3,1,7.070813e-05,4.999984
3,2,6.883991e-05,4.999984
3,3,108.9113,-1.876775e-05
3,4,101.5791,-1.876775e-05
3,5,125.5097,-1.876775e-05
3,6,0.0001745762,1.999981
3,7,3.447108e-05,9.899981
3,8,6.874773e-05,4.999984
3,9,663.9999,0.0
3,10,6.261086e-06,49.99998
3,11,3.713345e-06,77.99998
3,12,3.826745e-06,80.99998
3,13,2.393918e-06,115.0
3,14,1.765281e-06,137.0
3,15,1.822606e-06,133.9996
4,1,2.492329e-05,15.0
4,2,2.44786e-05,15.0
4,3,2.421082e-05,15.0
4,4,2.427458e-05,15.0
4,5,2.42558e-05,15.0
4,6,2.12336e-05,17.0
4,7,1.382144e-05,24.9
4,8,2.427816e-05,15.0
4,9,2.250911e-05,16.00002
4,10,3.910304e-05,10.0
4,11,1.52544e-05,23.0
4,12,1.683612e-05,26.0
4,13,5.694559e-06,60.0
4,14,3.531173e-06,82.0
4,15,3.698386e-06,78.99965
5,1,7.138929e-05,5.000003
5,2,6.993906e-05,5.000003
5,3,346.8614,0.0
5,4,172.024,0.0
5,5,241.1128,0.0
5,6,0.0001781157,2.0
5,7,3.453868e-05,9.9
5,8,6.891629e-05,5.000003
5,9,5.65959e-05,6.000019
5,10,172.7162,0.0
5,11,414.9999,0.0
5,12,5.749949e-05,11.0
5,13,7.548698e-06,50.0
5,14,5.013218e-06,67.0
5,15,5.257488e-06,63.99965
6,1,3.471789e-05,10.0
6,2,3.402379e-05,10.0
6,3,6.854627e-05,5.0
6,4,6.869382e-05,5.0
6,5,6.863325e-05,5.0
6,6,4.911691e-05,7.0
6,7,2.236087e-05,14.9
6,8,3.366359e-05,10.0
6,9,5.663336e-05,6.000019
6,10,178.2839,0.0
6,11,2.605055e-05,13.0
6,12,86.00012,0.0
6,13,332.9998,0.0
6,14,621.0,0.0
6,15,165.0,-0.0003517309
7,1,0.0,46.00035
7,2,0.0,46.00035
7,3,0.0,41.00035
7,4,0.0,41.00035
7,5,0.0,41.00035
7,6,0.0,43.00035
7,7,0.0,50.90035
7,8,0.0,46.00035
7,9,0.0,47.00037
7,10,0.0,41.00035
7,11,0.0,54.00035
7,12,0.0,37.00035
7,13,0.0,38.00035
7,14,0.0,41.00035
7,15,0.0,0.0
1,1,5.053345e-06,28.00017
1,2,5.042921e-06,28.00017
1,3,6.182239e-06,22.99992
1,4,142.033,0.0
1,5,192.4673,0.0
1,6,199.9997,0.0
1,7,265.4999,0.0
1,8,6.178954e-06,23.00017
1,9,1.324589e-06,99.0
1,10,8.725436e-07,143.0
1,11,7.057868e-07,171.0
1,12,6.910742e-07,174.0
1,13,5.543078e-07,208.0
1,14,4.873463e-07,230.0
1,15,4.956984e-07,227.0
2,1,0.04367345,0.0
2,2,178.9562,0.0
2,3,122.9559,-0.0002530157
2,4,89.74401,-0.0001690618
2,5,108.3002,-0.0001690618
2,6,7.266662e-05,1.999831
2,7,1.453837e-05,9.899831
2,8,299.9999,0.0
2,9,1.769431e-06,75.99983
2,10,1.06773e-06,119.9998
2,11,8.381198e-07,147.9998
2,12,8.185326e-07,150.9998
2,13,6.41337e-07,184.9998
2,14,5.576851e-07,206.9998
2,15,5.680106e-07,203.9998
3,1,2.917206e-05,5.000169
3,2,2.871053e-05,5.000169
3,3,222.1308,-8.395387e-05
3,4,133.662,0.0
3,5,180.2071,0.0
3,6,7.253957e-05,2.0
3,7,1.452779e-05,9.9
3,8,2.886535e-05,5.000169
3,9,663.9999,0.0
3,10,2.767641e-06,50.0
3,11,1.721348e-06,78.0
3,12,1.652017e-06,81.0
3,13,1.12051e-06,115.0
3,14,9.171283e-07,137.0
3,15,9.408815e-07,134.0
4,1,9.797378e-06,15.00017
4,2,9.685595e-06,15.00017
4,3,9.720797e-06,14.99992
4,4,9.720688e-06,15.0
4,5,9.718222e-06,15.0
4,6,8.424183e-06,17.0
4,7,5.473071e-06,24.9
4,8,9.709919e-06,15.00017
4,9,9.040337e-06,16.0
4,10,1.545991e-05,10.0
4,11,6.011699e-06,23.0
4,12,5.222688e-06,26.0
4,13,1.881718e-06,60.0
4,14,1.213046e-06,82.0
4,15,1.281984e-06,79.0
5,1,2.913644e-05,5.000169
5,2,2.838455e-05,5.000169
5,3,162.9132,-8.395387e-05
5,4,102.5921,0.0
5,5,134.4942,0.0
5,6,7.155648e-05,2.0
5,7,1.445517e-05,9.9
5,8,2.852644e-05,5.000169
5,9,2.387223e-05,6.0
5,10,205.9319,0.0
5,11,415.0,0.0
5,12,1.307832e-05,11.0
5,13,2.765034e-06,50.0
5,14,2.026631e-06,67.0
5,15,2.128217e-06,64.0
6,1,1.443922e-05,10.00017
6,2,1.424812e-05,10.00017
6,3,2.86146e-05,4.999916
6,4,2.866177e-05,5.0
6,5,2.862961e-05,5.0
6,6,2.04082e-05,7.0
6,7,9.571647e-06,14.9
6,8,1.429111e-05,10.00017
6,9,2.384772e-05,6.0
6,10,145.068,0.0
6,11,1.103753e-05,13.0
6,12,86.00005,0.0
6,13,332.9999,0.0
6,14,621.0,0.0
6,15,165.0,0.0
7,1,0.0,46.00017
7,2,0.0,46.00017
7,3,0.0,40.99992
7,4,0.0,41.0
7,5,0.0,41.0
7,6,0.0,43.0
7,7,0.0,50.9
7,8,0.0,46.00017
7,9,0.0,47.0
7,10,0.0,41.0
7,11,0.0,54.0
7,12,0.0,37.0
7,13,0.0,38.0
7,14,0.0,41.0
7,15,0.0,0.0
1,1,6.359888e-06,27.99999
1,2,6.332908e-06,27.99999
1,3,7.739314e-06,23.0
1,4,144.4728,0.0
1,5,190.0276,0.0
1,6,199.9997,0.0
1,7,265.4999,0.0
1,8,7.742111e-06,22.99999
1,9,1.691733e-06,98.99999
1,10,1.131294e-06,143.0
1,11,9.230684e-07,171.0
1,12,9.3279e-07,174.0
1,13,7.338102e-07,208.0
1,14,6.502161e-07,230.0
1,15,6.606469e-07,226.9999
2,1,0.04701454,0.0
2,2,178.9528,0.0
2,3,107.322,8.02244e-06
2,4,97.34793,8.02244e-06
2,5,116.3302,8.02244e-06
2,6,9.03371e-05,2.000008
2,7,1.817227e-05,9.900008
2,8,299.9999,0.0
2,9,2.245641e-06,76.0
2,10,1.375209e-06,120.0
2,11,1.088403e-06,148.0
2,12,1.101401e-06,151.0
2,13,8.67337e-07,185.0
2,14,7.380406e-07,207.0
2,15,7.509374e-07,203.9999
3,1,3.642151e-05,5.0
3,2,3.571714e-05,5.0
3,3,39.65734,8.443133e-06
3,4,46.43488,8.443133e-06
3,5,49.90789,8.443133e-06
3,6,9.067601e-05,2.000008
3,7,1.77879e-05,9.900008
3,8,3.581557e-05,5.0
3,9,663.9999,0.0
3,10,3.086711e-06,50.00001
3,11,1.777999e-06,78.00001
3,12,1.825086e-06,81.00001
3,13,1.090387e-06,115.0
3,14,7.705209e-07,137.0
3,15,8.003141e-07,133.9999
4,1,1.257995e-05,14.99999
4,2,1.242376e-05,14.99999
4,3,1.237253e-05,15.0
4,4,1.238895e-05,15.0
4,5,1.238478e-05,15.0
4,6,1.079245e-05,17.0
4,7,7.014419e-06,24.9
4,8,1.238186e-05,14.99999
4,9,1.150096e-05,15.99999
4,10,1.977003e-05,10.0
4,11,7.716142e-06,23.0
4,12,8.357432e-06,26.0
4,13,2.779014e-06,60.0
4,14,1.684167e-06,82.0
4,15,1.770559e-06,78.99992
5,1,3.670271e-05,4.999992
5,2,3.601796e-05,4.999992
5,3,361.0206,0.0
5,4,179.7784,0.0
5,5,259.2002,0.0
5,6,8.960848e-05,2.0
5,7,1.803671e-05,9.9
5,8,3.58814e-05,4.999992
5,9,2.981354e-05,5.999992
5,10,174.2363,0.0
5,11,414.9999,0.0
5,12,2.810817e-05,11.0
5,13,3.849979e-06,50.0
5,14,2.566397e-06,67.0
5,15,2.693132e-06,63.99992
6,1,1.778215e-05,9.999992
6,2,1.751494e-05,9.999992
6,3,3.565496e-05,5.0
6,4,3.55997e-05,5.0
6,5,3.558954e-05,5.0
6,6,2.52799e-05,7.0
6,7,1.153861e-05,14.9
6,8,1.744907e-05,9.999992
6,9,2.951868e-05,5.999992
6,10,176.7638,0.0
6,11,1.339012e-05,13.0
6,12,86.00005,0.0
6,13,332.9999,0.0
6,14,621.0,0.0
6,15,165.0,-7.627884e-05
7,1,0.0,46.00007
7,2,0.0,46.00007
7,3,0.0,41.00008
7,4,0.0,41.00008
7,5,0.0,41.00008
7,6,0.0,43.00008
7,7,0.0,50.90008
7,8,0.0,46.00007
7,9,0.0,47.00007
7,10,0.0,41.00008
7,11,0.0,54.00008
7,12,0.0,37.00008
7,13,0.0,38.00008
7,14,0.0,41.00008
7,15,0.0,0.0
1,1,4.391088e-06,28.00001
1,2,4.380953e-06,28.00001
1,3,5.366041e-06,23.0
1,4,142.5354,0.0
1,5,191.9649,0.0
1,6,199.9998,0.0
1,7,265.4999,0.0
1,8,5.363977e-06,23.00001
1,9,1.174861e-06,99.0
1,10,7.855735e-07,143.0
1,11,6.415285e-07,171.0
1,12,6.483243e-07,174.0
1,13,5.106701e-07,208.0
1,14,4.528414e-07,230.0
1,15,4.60039e-07,226.9998
2,1,0.04048232,0.0
2,2,178.9594,0.0
2,3,108.4493,-3.105967e-06
2,4,95.88545,-7.135572e-06
2,5,116.6654,-7.135572e-06
2,6,6.263413e-05,1.999993
2,7,1.256755e-05,9.899993
2,8,299.9999,0.0
2,9,1.558498e-06,75.99999
2,10,9.541866e-07,120.0
2,11,7.558284e-07,148.0
2,12,7.649162e-07,151.0
2,13,6.030814e-07,185.0
2,14,5.135782e-07,207.0
2,15,5.224779e-07,203.9998
3,1,2.50106e-05,5.000007
3,2,2.456444e-05,5.000007
3,3,117.8138,4.029605e-06
3,4,97.93493,0.0
3,5,120.2513,0.0
3,6,6.231232e-05,2.0
3,7,1.22946e-05,9.9
3,8,2.470601e-05,5.000007
3,9,663.9999,0.0
3,10,2.143796e-06,50.0
3,11,1.239209e-06,78.0
3,12,1.272234e-06,81.0
3,13,7.647963e-07,115.0
3,14,5.435718e-07,137.0
3,15,5.640805e-07,133.9998
4,1,8.567906e-06,15.0
4,2,8.472886e-06,15.0
4,3,8.502231e-06,15.0
4,4,8.505326e-06,15.0
4,5,8.503572e-06,15.0
4,6,7.39555e-06,17.0
4,7,4.843051e-06,24.9
4,8,8.495756e-06,15.0
4,9,7.910284e-06,16.0
4,10,1.349028e-05,10.0
4,11,5.319202e-06,23.0
4,12,5.759054e-06,26.0
4,13,1.931225e-06,60.0
4,14,1.175189e-06,82.0
4,15,1.234565e-06,78.9998
5,1,2.520041e-05,5.000003
5,2,2.452485e-05,5.000003
5,3,281.7368,0.0
5,4,131.6732,-4.029605e-06
5,5,186.5894,-4.029605e-06
5,6,6.248247e-05,1.999996
5,7,1.247042e-05,9.899996
5,8,2.4569e-05,5.000003
5,9,2.050023e-05,5.999996
5,10,187.9893,0.0
5,11,415.0,0.0
5,12,1.946409e-05,11.0
5,13,2.67103e-06,50.0
5,14,1.780797e-06,67.0
5,15,1.868329e-06,63.9998
6,1,1.220493e-05,10.0
6,2,1.200759e-05,10.0
6,3,2.429763e-05,5.0
6,4,2.440769e-05,4.999996
6,5,2.437861e-05,4.999996
6,6,1.73645e-05,6.999996
6,7,7.988945e-06,14.9
6,8,1.204498e-05,10.0
6,9,2.018537e-05,5.999996
6,10,163.0107,0.0
6,11,9.273953e-06,13.0
6,12,86.00004,0.0
6,13,332.9999,0.0
6,14,621.0,0.0
6,15,165.0,-0.0002026666
7,1,0.0,46.00021
7,2,0.0,46.00021
7,3,0.0,41.0002
7,4,0.0,41.0002
7,5,0.0,41.0002
7,6,0.0,43.0002
7,7,0.0,50.9002
7,8,0.0,46.00021
7,9,0.0,47.0002
7,10,0.0,41.0002
7,11,0.0,54.0002
7,12,0.0,37.0002
7,13,0.0,38.0002
7,14,0.0,41.0002
7,15,0.0,0.0
1,1,4.397953e-06,28.0
1,2,4.387797e-06,28.0
1,3,5.374404e-06,23.0
1,4,142.5337,7.714339e-06
1,5,191.9666,0.0
1,6,199.9998,0.0
1,7,265.4999,0.0
1,8,5.37234e-06,23.0
1,9,1.176727e-06,99.0
1,10,7.868359e-07,143.0
1,11,6.425673e-07,171.0
1,12,6.493747e-07,174.0
1,13,5.11506e-07,208.0
1,14,4.535875e-07,230.0
1,15,4.607964e-07,226.9998
2,1,0.04051569,0.0
2,2,178.9593,0.0
2,3,108.4372,0.0
2,4,95.88939,7.714339e-06
2,5,116.6735,0.0
2,6,6.273161e-05,2.0
2,7,1.258711e-05,9.9
2,8,299.9999,0.0
2,9,1.56096e-06,76.0
2,10,9.557108e-07,120.0
2,11,7.570447e-07,148.0
2,12,7.661479e-07,151.0
2,13,6.040615e-07,185.0
2,14,5.144186e-07,207.0
2,15,5.233321e-07,203.9998
3,1,2.504963e-05,4.999997
3,2,2.46029e-05,4.999997
3,3,117.8041,-3.165821e-06
3,4,97.93745,4.548518e-06
3,5,120.2585,-3.165821e-06
3,6,6.240963e-05,1.999997
3,7,1.231388e-05,9.899997
3,8,2.474457e-05,4.999997
3,9,663.9999,0.0
3,10,2.147302e-06,50.0
3,11,1.241307e-06,78.0
3,12,1.274388e-06,81.0
3,13,7.661601e-07,115.0
3,14,5.445899e-07,137.0
3,15,5.651305e-07,133.9998
4,1,8.592316e-06,15.0
4,2,8.49679e-06,15.0
4,3,8.526061e-06,15.0
4,4,8.529256e-06,15.00001
4,5,8.52748e-06,15.0
4,6,7.415342e-06,17.0
4,7,4.854356e-06,24.9
4,8,8.519585e-06,15.0
4,9,7.931821e-06,16.0
4,10,1.353695e-05,10.0
4,11,5.331885e-06,23.0
4,12,5.77322e-06,26.0
4,13,1.935103e-06,60.0
4,14,1.177501e-06,82.0
4,15,1.236994e-06,78.9998
5,1,2.523959e-05,5.0
5,2,2.456288e-05,5.0
5,3,281.7586,0.0
5,4,131.6686,7.714339e-06
5,5,186.5723,0.0
5,6,6.257972e-05,2.0
5,7,1.248978e-05,9.9
5,8,2.460687e-05,5.0
5,9,2.053179e-05,6.000003
5,10,187.9954,0.0
5,11,415.0,0.0
5,12,1.949496e-05,11.0
5,13,2.67523e-06,50.0
5,14,1.783603e-06,67.0
5,15,1.871271e-06,63.9998
6,1,1.222405e-05,10.0
6,2,1.202638e-05,10.0
6,3,2.433511e-05,5.0
6,4,2.444559e-05,5.000008
6,5,2.441644e-05,5.0
6,6,1.73916e-05,7.0
6,7,8.001504e-06,14.9
6,8,1.206379e-05,10.0
6,9,2.021659e-05,6.000003
6,10,163.0046,0.0
6,11,9.288521e-06,13.0
6,12,86.00004,0.0
6,13,332.9999,0.0
6,14,621.0,0.0
6,15,165.0,-0.0001988299
7,1,0.0,46.0002
7,2,0.0,46.0002
7,3,0.0,41.0002
7,4,0.0,41.00021
7,5,0.0,41.0002
7,6,0.0,43.0002
7,7,0.0,50.9002
7,8,0.0,46.0002
7,9,0.0,47.0002
7,10,0.0,41.0002
7,11,0.0,54.0002
7,12,0.0,37.0002
7,13,0.0,38.0002
7,14,0.0,41.0002
7,15,0.0,0.0
1,1,5.767413e-06,27.99998
1,2,5.74533e-06,27.99998
1,3,7.040392e-06,22.99997
1,4,142.8012,0.0
1,5,191.6992,0.0
1,6,199.9997,0.0
1,7,265.4999,0.0
1,8,7.036715e-06,22.99998
1,9,1.541779e-06,99.0
1,10,1.031728e-06,143.0
1,11,8.42516e-07,171.0
1,12,8.514688e-07,174.0
1,13,6.70671e-07,208.0
1,14,5.947259e-07,230.0
1,15,6.041648e-07,227.0
2,1,0.04718169,0.0
2,2,178.9526,0.0
2,3,103.0027,-1.004716e-05
2,4,98.21306,1.623975e-05
2,5,119.7845,1.623975e-05
2,6,8.209237e-05,2.000016
2,7,1.648293e-05,9.900016
2,8,299.9999,0.0
2,9,2.045091e-06,76.00002
2,10,1.253231e-06,120.0
2,11,9.926458e-07,148.0
2,12,1.004618e-06,151.0
2,13,7.920589e-07,185.0
2,14,6.74492e-07,207.0
2,15,6.861637e-07,204.0
3,1,3.302828e-05,4.999984
3,2,3.224861e-05,4.999984
3,3,110.6163,-2.62869e-05
3,4,100.9316,0.0
3,5,124.4523,0.0
3,6,8.158471e-05,2.0
3,7,1.612963e-05,9.9
3,8,3.240972e-05,4.999984
3,9,663.9999,0.0
3,10,2.818374e-06,49.99997
3,11,1.629351e-06,77.99997
3,12,1.672796e-06,80.99997
3,13,1.005693e-06,115.0
3,14,7.149201e-07,137.0
3,15,7.418323e-07,134.0
4,1,1.138134e-05,15.00001
4,2,1.119262e-05,15.00001
4,3,1.122206e-05,15.0
4,4,1.123425e-05,15.00003
4,5,1.123008e-05,15.00003
4,6,9.762843e-06,17.00003
4,7,6.375399e-06,24.90003
4,8,1.121235e-05,15.00001
4,9,1.043296e-05,16.00003
4,10,1.79664e-05,10.0
4,11,7.02334e-06,23.0
4,12,7.612716e-06,26.0
4,13,2.542727e-06,60.0
4,14,1.546319e-06,82.0
4,15,1.624456e-06,79.0
5,1,3.325302e-05,5.00001
5,2,3.209934e-05,5.00001
5,3,294.381,0.0
5,4,126.088,2.62869e-05
5,5,179.5302,2.62869e-05
5,6,8.237364e-05,2.000026
5,7,1.629231e-05,9.900026
5,8,3.198345e-05,5.00001
5,9,2.669329e-05,6.000026
5,10,194.0852,0.0
5,11,414.9999,0.0
